country,date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Albania,10/01/2021,63595,1241,37648,24706,2209.8478,1.951411274,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech
Albania,11/01/2021,63971,1247,37981,24743,2222.913337,1.949320786,0,0,0,0,64,0,0,0,22,Pfizer/BioNTech
Albania,12/01/2021,64627,1252,38421,24954,2245.708527,1.9372708,128,128,0,0,64,0,0,0,22,Pfizer/BioNTech
Albania,13/01/2021,65334,1256,38860,25218,2270.275905,1.922429363,188,188,0,60,63,0.01,0.01,0,22,Pfizer/BioNTech
Albania,14/01/2021,65994,1261,39246,25487,2293.210091,1.910779768,266,266,0,78,66,0.01,0.01,0,23,Pfizer/BioNTech
Albania,15/01/2021,66635,1265,39625,25745,2315.48405,1.898401741,308,308,0,42,62,0.01,0.01,0,22,Pfizer/BioNTech
Albania,16/01/2021,67216,1270,40090,25856,2335.673084,1.889431088,369,369,0,61,62,0.01,0.01,0,22,Pfizer/BioNTech
Albania,17/01/2021,67690,1277,40453,25960,2352.143999,1.886541587,405,405,0,36,58,0.01,0.01,0,20,Pfizer/BioNTech
Albania,18/01/2021,67982,1281,40870,25831,2362.290639,1.884322321,447,447,0,42,55,0.02,0.02,0,19,Pfizer/BioNTech
Albania,19/01/2021,68568,1287,41464,25817,2382.653416,1.876968848,483,483,0,36,51,0.02,0.02,0,18,Pfizer/BioNTech
Albania,20/01/2021,69238,1291,41969,25978,2405.935089,1.864583032,519,519,0,36,47,0.02,0.02,0,16,Pfizer/BioNTech
Albania,21/01/2021,69916,1296,42426,26194,2429.494753,1.853652955,549,549,0,30,40,0.02,0.02,0,14,Pfizer/BioNTech
Albania,22/01/2021,70655,1303,42895,26457,2455.174091,1.844172387,0,0,0,0,34,0,0,0,12,Pfizer/BioNTech
Albania,23/01/2021,71441,1310,43384,26747,2482.486622,1.83368094,0,0,0,0,26,0,0,0,9,Pfizer/BioNTech
Albania,24/01/2021,72274,1315,43890,27069,2511.432344,1.819464814,0,0,0,0,21,0,0,0,7,Pfizer/BioNTech
Albania,25/01/2021,72812,1324,44291,27197,2530.12718,1.818381585,0,0,0,0,15,0,0,0,5,Pfizer/BioNTech
Albania,26/01/2021,73691,1332,44880,27479,2560.671346,1.807547733,0,0,0,0,9,0,0,0,3,Pfizer/BioNTech
Albania,27/01/2021,74567,1339,45383,27845,2591.111266,1.795700511,0,0,0,0,4,0,0,0,1,Pfizer/BioNTech
Albania,28/01/2021,75454,1350,45906,28198,2621.933421,1.78916956,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech
Albania,29/01/2021,76350,1358,46420,28572,2653.068316,1.77865095,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech
Albania,30/01/2021,77251,1369,46927,28955,2684.376955,1.772145344,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech
Albania,31/01/2021,78127,1380,47424,29323,2714.816874,1.766354781,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech
Albania,01/02/2021,78992,1393,47922,29677,2744.874557,1.763469718,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech
Albania,02/02/2021,79934,1398,48377,30159,2777.607895,1.748942878,550,549,1,0,0,0.02,0.02,0,0,Pfizer/BioNTech
Albania,03/02/2021,80941,1404,48958,30579,2812.599903,1.734596805,0,0,0,0,12,0,0,0,4,Pfizer/BioNTech
Albania,04/02/2021,81993,1418,49543,31032,2849.155605,1.729415926,0,0,0,0,24,0,0,0,8,Pfizer/BioNTech
Albania,05/02/2021,83082,1433,50219,31430,2886.997012,1.724802003,0,0,0,0,35,0,0,0,12,Pfizer/BioNTech
Albania,06/02/2021,84212,1446,50875,31891,2926.263118,1.717094951,0,0,0,0,47,0,0,0,16,Pfizer/BioNTech
Albania,07/02/2021,85336,1460,51444,32432,2965.320731,1.710884035,0,0,0,0,59,0,0,0,21,Pfizer/BioNTech
Albania,08/02/2021,86289,1472,52128,32689,2998.436306,1.705895305,0,0,0,0,71,0,0,0,25,Pfizer/BioNTech
Albania,09/02/2021,87528,1488,52933,33107,3041.490027,1.70002742,1127,689,438,0,82,0.04,0.02,0.02,28,Pfizer/BioNTech
Albania,10/02/2021,88671,1503,53616,33552,3081.207867,1.695029942,0,0,0,0,81,0,0,0,28,Pfizer/BioNTech
Albania,11/02/2021,89776,1517,54362,33897,3119.605254,1.689761183,0,0,0,0,79,0,0,0,27,Pfizer/BioNTech
Albania,12/02/2021,90835,1531,55243,34061,3156.404198,1.685473661,0,0,0,0,78,0,0,0,27,Pfizer/BioNTech
Albania,13/02/2021,91987,1543,55983,34461,3196.434777,1.677410939,0,0,0,0,76,0,0,0,26,Pfizer/BioNTech
Albania,14/02/2021,93075,1555,56764,34756,3234.241434,1.670695676,0,0,0,0,75,0,0,0,26,Pfizer/BioNTech
Albania,15/02/2021,93850,1567,57736,34547,3261.171728,1.669685669,0,0,0,0,73,0,0,0,25,Pfizer/BioNTech
Albania,16/02/2021,94651,1582,58794,34275,3289.00549,1.671403366,0,0,0,0,72,0,0,0,25,Pfizer/BioNTech
Albania,17/02/2021,95726,1600,59684,34442,3326.360414,1.671437227,1701,1090,611,0,72,0.06,0.04,0.02,25,Pfizer/BioNTech
Albania,18/02/2021,96838,1617,60675,34546,3365.001042,1.669799046,3049,2438,611,1348,254,0.11,0.08,0.02,88,Pfizer/BioNTech
Albania,19/02/2021,97909,1636,61605,34668,3402.216971,1.670939342,4177,0,0,1128,405,0.15,0,0,141,Pfizer/BioNTech
Albania,20/02/2021,99062,1653,62533,34876,3442.282299,1.668651955,0,0,0,0,516,0,0,0,179,Pfizer/BioNTech
Albania,21/02/2021,100246,1666,63329,35251,3483.424838,1.661911697,0,0,0,0,627,0,0,0,218,Pfizer/BioNTech
Albania,22/02/2021,101285,1681,64318,35286,3519.528807,1.659673199,6728,6073,655,0,739,0.23,0.21,0.02,257,Pfizer/BioNTech
Albania,23/02/2021,102306,1696,65403,35207,3555.007297,1.657771783,0,0,0,0,891,0,0,0,310,Pfizer/BioNTech
Albania,24/02/2021,103327,1715,66309,35303,3590.485788,1.659779148,0,0,0,0,1043,0,0,0,362,Pfizer/BioNTech
Albania,25/02/2021,104313,1736,67158,35419,3624.748071,1.664222101,10135,0,0,0,1012,0.35,0,0,352,Pfizer/BioNTech
Albania,26/02/2021,105229,1756,68007,35466,3656.577941,1.668741507,0,0,0,0,1000,0,0,0,347,Pfizer/BioNTech
Albania,27/02/2021,106215,1775,68969,35471,3690.840225,1.671138728,0,0,0,0,1027,0,0,0,357,Pfizer/BioNTech
Albania,28/02/2021,107167,1796,69773,35598,3723.921051,1.675889033,0,0,0,0,1054,0,0,0,366,Pfizer/BioNTech
Albania,01/03/2021,107931,1816,70413,35702,3750.469108,1.682556448,14295,0,0,0,1081,0.5,0,0,376,Pfizer/BioNTech
Albania,02/03/2021,108823,1835,71173,35815,3781.465008,1.686224419,0,0,0,0,1026,0,0,0,357,Pfizer/BioNTech
Albania,03/03/2021,109674,1856,72076,35742,3811.036208,1.692288054,15793,0,0,0,971,0.55,0,0,337,Pfizer/BioNTech
Algeria,29/01/2021,106887,2884,72956,31047,243.7501886,2.698176579,0,0,0,0,0,0,0,0,0,Sputnik V
Algeria,30/01/2021,107122,2888,73152,31082,244.2860937,2.695991486,30,0,0,30,30,0,0,0,1,Sputnik V
Algeria,31/01/2021,107339,2891,73344,31104,244.7809508,2.693336066,0,0,0,0,1889,0,0,0,43,Sputnik V
Algeria,01/02/2021,107578,2894,73530,31154,245.3259778,2.690141107,0,0,0,0,2509,0,0,0,57,Sputnik V
Algeria,02/02/2021,107841,2898,73732,31211,245.9257354,2.687289621,0,0,0,0,2819,0,0,0,64,Sputnik V
Algeria,03/02/2021,108116,2900,73940,31276,246.5528585,2.682304192,0,0,0,0,3005,0,0,0,69,Sputnik V
Algeria,04/02/2021,108381,2904,74136,31341,247.1571771,2.679436433,0,0,0,0,3129,0,0,0,71,Sputnik V
Algeria,05/02/2021,108629,2909,74330,31390,247.7227281,2.677922102,0,0,0,0,3217,0,0,0,73,Sputnik V
Algeria,06/02/2021,108629,2909,74330,31390,247.7227281,2.677922102,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,07/02/2021,109088,2914,74692,31482,248.7694534,2.6712379,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,08/02/2021,109313,2918,74871,31524,249.2825541,2.669398882,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,09/02/2021,109559,2924,75057,31578,249.8435442,2.668881607,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,10/02/2021,109782,2926,75243,31613,250.352084,2.665282105,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,11/02/2021,110049,2930,75436,31683,250.9609635,2.662450363,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,12/02/2021,110303,2932,75628,31743,251.5401971,2.658132598,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,13/02/2021,110513,2935,75816,31762,252.0190911,2.655796151,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,14/02/2021,110711,2939,75999,31773,252.4706197,2.654659429,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,15/02/2021,110894,2943,76168,31783,252.8879416,2.653885693,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,16/02/2021,111069,2945,76330,31794,253.2870199,2.65150492,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,17/02/2021,111247,2947,76489,31811,253.6929395,2.649060199,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,18/02/2021,111418,2950,76640,31828,254.082896,2.647687088,0,0,0,0,3748,0,0,0,85,Sputnik V
Algeria,19/02/2021,111600,2954,76797,31849,254.4979375,2.646953405,75000,0,0,0,3748,0.17,0,0,85,Sputnik V
Andorra,25/01/2021,9596,97,8724,775,12419.5949,1.010837849,576,576,0,0,0,0.75,0.75,0,0,Pfizer/BioNTech
Andorra,26/01/2021,9638,97,8774,767,12473.95328,1.00643287,0,0,0,0,66,0,0,0,854,Pfizer/BioNTech
Andorra,27/01/2021,9716,98,8851,767,12574.90455,1.008645533,0,0,0,0,66,0,0,0,854,Pfizer/BioNTech
Andorra,28/01/2021,9779,100,8942,737,12656.44211,1.022599448,0,0,0,0,66,0,0,0,854,Pfizer/BioNTech
Andorra,29/01/2021,9837,100,8986,751,12731.50844,1.016570093,0,0,0,0,66,0,0,0,854,Pfizer/BioNTech
Andorra,30/01/2021,9885,101,9045,739,12793.6323,1.021750126,0,0,0,0,66,0,0,0,854,Pfizer/BioNTech
Andorra,31/01/2021,9937,101,9093,743,12860.93315,1.016403341,0,0,0,0,66,0,0,0,854,Pfizer/BioNTech
Andorra,01/02/2021,9972,101,9206,665,12906.2318,1.012835941,1036,1036,0,0,66,1.34,1.34,0,854,Pfizer/BioNTech
Andorra,02/02/2021,10017,102,9252,663,12964.47292,1.018268943,0,0,0,0,60,0,0,0,777,Pfizer/BioNTech
Andorra,03/02/2021,10070,103,9313,654,13033.06801,1.022840119,0,0,0,0,55,0,0,0,712,Pfizer/BioNTech
Andorra,04/02/2021,10137,103,9395,639,13119.78257,1.016079708,0,0,0,0,50,0,0,0,647,Pfizer/BioNTech
Andorra,05/02/2021,10172,104,9444,624,13165.08121,1.022414471,0,0,0,0,44,0,0,0,569,Pfizer/BioNTech
Andorra,06/02/2021,10206,105,9492,609,13209.08561,1.028806584,0,0,0,0,39,0,0,0,505,Pfizer/BioNTech
Andorra,07/02/2021,10251,106,9533,612,13267.32673,1.034045459,0,0,0,0,34,0,0,0,440,Pfizer/BioNTech
Andorra,08/02/2021,10275,106,9610,559,13298.38866,1.03163017,0,0,0,0,28,0,0,0,362,Pfizer/BioNTech
Andorra,09/02/2021,10312,106,9674,532,13346.2758,1.027928627,0,0,0,0,28,0,0,0,362,Pfizer/BioNTech
Andorra,10/02/2021,10352,106,9732,514,13398.04569,1.023956723,1291,1291,0,0,28,1.67,1.67,0,362,Pfizer/BioNTech
Andorra,11/02/2021,10391,106,9781,504,13448.52132,1.02011356,0,0,0,0,48,0,0,0,621,Pfizer/BioNTech
Andorra,12/02/2021,10427,106,9833,488,13495.11422,1.016591541,1622,1622,0,0,68,2.1,2.1,0,880,Pfizer/BioNTech
Andorra,13/02/2021,10463,107,9868,488,13541.70711,1.022651247,0,0,0,0,74,0,0,0,958,Pfizer/BioNTech
Andorra,14/02/2021,10503,107,9911,485,13593.47699,1.018756546,0,0,0,0,81,0,0,0,1048,Pfizer/BioNTech
Andorra,15/02/2021,10538,107,9965,466,13638.77564,1.015372936,0,0,0,0,87,0,0,0,1126,Pfizer/BioNTech
Andorra,16/02/2021,10555,107,10022,426,13660.77784,1.013737565,0,0,0,0,94,0,0,0,1217,Pfizer/BioNTech
Andorra,17/02/2021,10583,107,10066,410,13697.01676,1.011055466,0,0,0,0,100,0,0,0,1294,Pfizer/BioNTech
Andorra,18/02/2021,10610,107,10101,402,13731.96143,1.008482564,0,0,0,0,87,0,0,0,1126,Pfizer/BioNTech
Andorra,19/02/2021,10645,107,10146,392,13777.26008,1.005166745,2141,2141,0,0,74,2.77,2.77,0,958,Pfizer/BioNTech
Andorra,20/02/2021,10672,107,10170,395,13812.20475,1.002623688,0,0,0,0,71,0,0,0,919,Pfizer/BioNTech
Andorra,21/02/2021,10699,107,10206,386,13847.14942,1.000093467,0,0,0,0,67,0,0,0,867,Pfizer/BioNTech
Andorra,22/02/2021,10712,109,10245,358,13863.97463,1.017550411,0,0,0,0,64,0,0,0,828,Pfizer/BioNTech
Andorra,23/02/2021,10739,110,10285,344,13898.9193,1.024303939,0,0,0,0,60,0,0,0,777,Pfizer/BioNTech
Andorra,24/02/2021,10775,110,10319,346,13945.5122,1.020881671,2390,2390,0,0,57,3.09,3.09,0,738,Pfizer/BioNTech
Andorra,25/02/2021,10799,110,10356,333,13976.57413,1.018612835,0,0,0,0,56,0,0,0,725,Pfizer/BioNTech
Andorra,26/02/2021,10822,110,10394,318,14006.34181,1.016447976,2526,2526,0,0,55,3.27,3.27,0,712,Pfizer/BioNTech
Argentina,29/12/2020,1602163,43018,1420885,138260,3544.939608,2.684995222,700,0,0,0,0,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,30/12/2020,1613928,43163,1426676,144089,3570.970801,2.674406789,0,0,0,0,15656,0,0,0,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,31/12/2020,1625514,43245,1426676,155593,3596.60594,2.660389268,32013,0,0,0,15656,0.07,0,0,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,01/01/2021,1629594,43319,1426676,159599,3605.633332,2.658269483,0,0,0,0,11070,0,0,0,245,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,02/01/2021,1634834,43375,1447092,144367,3617.227335,2.653174573,0,0,0,0,8776,0,0,0,194,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,03/01/2021,1640718,43482,1452960,144276,3630.246251,2.650181201,0,0,0,0,7400,0,0,0,164,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,04/01/2021,1648940,43634,1458083,147223,3648.438216,2.646184822,39599,0,0,0,6483,0.09,0,0,143,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,05/01/2021,1662730,43785,1466616,152329,3678.949916,2.633319902,0,0,0,0,7984,0,0,0,177,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,06/01/2021,1676171,43976,1474048,158147,3708.68942,2.623598666,0,0,0,0,8173,0,0,0,181,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,07/01/2021,1690006,44122,1484794,161090,3739.300687,2.610759962,0,0,0,0,8363,0,0,0,185,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,08/01/2021,1703352,44273,1494896,164183,3768.829995,2.599169168,107542,0,0,0,10519,0.24,0,0,233,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,09/01/2021,1714409,44417,1504330,165662,3793.29467,2.590805345,0,0,0,0,11942,0,0,0,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,10/01/2021,1722217,44495,1511750,165972,3810.57062,2.583588479,0,0,0,0,13365,0,0,0,296,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,11/01/2021,1730921,44654,1518715,167552,3829.829057,2.579782671,0,0,0,0,14788,0,0,0,327,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,12/01/2021,1744704,44848,1527861,171995,3860.325269,2.570521991,0,0,0,0,14056,0,0,0,311,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,13/01/2021,1757429,44983,1536423,176023,3888.480554,2.559591312,166833,0,0,0,13323,0.37,0,0,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,14/01/2021,1770715,45125,1549490,176100,3917.877106,2.548405588,0,0,0,0,13320,0,0,0,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,15/01/2021,1783047,45227,1561963,175857,3945.162841,2.53650072,200759,0,0,0,13317,0.44,0,0,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,16/01/2021,1791979,45295,1573104,173580,3964.92575,2.527652389,0,0,0,0,12971,0,0,0,287,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,17/01/2021,1799243,45407,1583465,170371,3980.998048,2.523672456,0,0,0,0,12624,0,0,0,279,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,18/01/2021,1807428,45832,1594768,166828,3999.108147,2.535757994,0,0,0,0,12278,0,0,0,272,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,19/01/2021,1819569,46066,1604373,169130,4025.971276,2.531698441,0,0,0,0,11932,0,0,0,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,20/01/2021,1831681,46216,1613773,171692,4052.77024,2.523146771,247933,243539,4394,0,11586,0.55,0.54,0.01,256,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,21/01/2021,1843077,46355,1625755,170967,4077.984985,2.515087541,265724,249372,16352,17791,11704,0.59,0.55,0.04,259,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,22/01/2021,1853830,46575,1636826,170429,4101.777031,2.51236629,279602,254456,25146,13878,11263,0.62,0.56,0.06,249,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,23/01/2021,1862192,46737,1646668,168787,4120.27876,2.509784168,288064,258876,29188,8462,11124,0.64,0.57,0.06,246,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,24/01/2021,1867223,46827,1656149,164247,4131.410331,2.507841859,292023,260036,31987,3959,10342,0.65,0.58,0.07,229,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,25/01/2021,1874801,47034,1666527,161240,4148.177384,2.508746262,292386,260122,32264,363,9046,0.65,0.58,0.07,200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,26/01/2021,1885210,47253,1674555,163402,4171.208297,2.506511211,305880,266969,38911,13494,9626,0.68,0.59,0.09,213,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,27/01/2021,1896053,47435,1682563,166055,4195.199476,2.501776058,318033,272323,45710,12153,10014,0.7,0.6,0.1,222,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,28/01/2021,1905524,47601,1693146,164777,4216.154974,2.498053029,327999,276548,51451,9966,8896,0.73,0.61,0.11,197,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,29/01/2021,1915362,47775,1703459,164128,4237.922494,2.494306559,344034,278451,65583,16035,9205,0.76,0.62,0.15,204,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,30/01/2021,1922264,47931,1712868,161465,4253.193833,2.493466038,366384,281023,85361,22350,11189,0.81,0.62,0.19,248,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,31/01/2021,1927239,47974,1721650,157615,4264.201498,2.489260543,0,0,0,0,11299,0,0,0,250,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,01/02/2021,1933853,48249,1729999,155605,4278.835609,2.494967301,375851,281577,94274,0,11924,0.83,0.62,0.21,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,02/02/2021,1943548,48426,1738768,156354,4300.286728,2.491628712,0,0,0,0,11475,0,0,0,254,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,03/02/2021,1952744,48539,1745208,158997,4320.633762,2.485681687,396562,284196,112366,0,11218,0.88,0.63,0.25,248,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,04/02/2021,1961635,48700,1754705,158230,4340.305954,2.482622914,444018,297717,146301,47456,16574,0.98,0.66,0.32,367,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,05/02/2021,1970009,48985,1763762,157262,4358.834234,2.486536864,0,0,0,0,16238,0,0,0,359,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,06/02/2021,1976689,49110,1772059,155520,4373.614376,2.484457596,471383,307501,163882,0,15000,1.04,0.68,0.36,332,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,07/02/2021,1980347,49171,1778965,152211,4381.708052,2.482948695,501152,319316,181836,29769,18576,1.11,0.71,0.4,411,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,08/02/2021,1985501,49398,1786178,149925,4393.111772,2.487936294,511582,322318,189264,10430,19390,1.13,0.71,0.42,429,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,09/02/2021,1993295,49566,1792321,151408,4410.356746,2.486636449,513178,322975,190203,1596,18139,1.14,0.71,0.42,401,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,10/02/2021,2001034,49674,1798120,153240,4427.480028,2.482416591,535303,337772,197531,22125,19820,1.18,0.75,0.44,439,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,11/02/2021,2008345,49874,1806260,152211,4443.656318,2.483338271,572928,362649,210279,37625,18416,1.27,0.8,0.47,407,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,12/02/2021,2015496,50029,1814160,151307,4459.478592,2.482217777,591632,368023,223609,18704,19133,1.31,0.81,0.49,423,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,13/02/2021,2021553,50188,1820965,150400,4472.880287,2.482645768,606245,371629,234616,14613,19266,1.34,0.82,0.52,426,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,14/02/2021,2025798,50236,1827118,148444,4482.272757,2.479812893,609605,372122,237483,3360,15493,1.35,0.82,0.53,343,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,15/02/2021,2029057,50327,1833442,145288,4489.483608,2.480314747,609791,372181,237610,186,14030,1.35,0.82,0.53,310,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,16/02/2021,2033060,50432,1838291,144337,4498.34063,2.480595752,611169,373253,237916,1378,13999,1.35,0.83,0.53,310,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,17/02/2021,2039124,50616,1842878,145630,4511.757813,2.482242375,612322,374002,238320,1153,11003,1.35,0.83,0.53,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,18/02/2021,2046795,50857,1849451,146487,4528.730638,2.484713906,635583,392399,243184,23261,8951,1.41,0.87,0.54,198,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,19/02/2021,2054681,51000,1855645,148036,4546.179171,2.48213713,668654,414958,253696,33071,11003,1.48,0.92,0.56,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,20/02/2021,2060625,51122,1861433,148070,4559.330842,2.480897786,707148,445614,261534,38494,14415,1.56,0.99,0.58,319,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,21/02/2021,2064334,51198,1866501,146635,4567.537361,2.480121918,720267,456929,263338,13119,15809,1.59,1.01,0.58,350,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,22/02/2021,2069751,51359,1872213,146179,4579.522994,2.4814096,722234,458822,263412,1967,16063,1.6,1.02,0.58,355,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,23/02/2021,2077228,51510,1877898,147820,4596.066575,2.479747048,746615,481689,264926,24381,19349,1.65,1.07,0.59,428,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,24/02/2021,2085411,51650,1882568,151193,4614.172249,2.476730007,780455,513394,267061,33840,24019,1.73,1.14,0.59,531,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,25/02/2021,2093645,51795,1886732,155118,4632.390765,2.47391511,829832,558831,271001,49377,27750,1.84,1.24,0.6,614,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,26/02/2021,2098728,51887,1892834,154007,4643.637391,2.472307035,903915,620635,283280,74083,33609,2,1.37,0.63,744,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,27/02/2021,2104197,51946,1899087,153164,4655.738079,2.468685204,984895,694470,290425,80980,39678,2.18,1.54,0.64,878,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,28/02/2021,2107365,51965,1905021,150379,4662.747584,2.465875631,1025003,731571,293432,40108,43534,2.27,1.62,0.65,963,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,01/03/2021,2112023,52077,1911338,148608,4673.053856,2.465740193,1049169,755212,293957,24166,46705,2.32,1.67,0.65,1033,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,02/03/2021,2118676,52192,1916936,149548,4687.774258,2.463425271,1126108,823446,302662,76939,54213,2.49,1.82,0.67,1200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,03/03/2021,2126531,52453,1921589,152489,4705.154201,2.466599358,1181292,874916,306376,55184,57262,2.61,1.94,0.68,1267,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,04/03/2021,2133963,52644,1928377,152942,4721.598215,2.466959362,1252461,941695,310766,71169,60376,2.77,2.08,0.69,1336,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,05/03/2021,2141854,52784,1934845,154225,4739.057811,2.464407004,1357596,1030504,327092,105135,64812,3,2.28,0.72,1434,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,06/03/2021,2146714,52870,1940317,153527,4749.811028,2.462833894,0,0,0,0,65277,0,0,0,1444,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,07/03/2021,2149636,52880,1945816,150940,4756.276234,2.459951359,1526078,1182874,343204,0,71582,3.38,2.62,0.76,1584,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
