country,date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Afghanistan,2021-02-22,55617,2433,48895.0,4289.0,142.8702035,4.374561735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca
Afghanistan,2021-02-23,55646,2435,48967.0,4244.0,142.9446993,4.375876074,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,35.0,Oxford/AstraZeneca
Afghanistan,2021-02-24,55664,2436,49086.0,4142.0,142.9909381,4.376257545,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,35.0,Oxford/AstraZeneca
Afghanistan,2021-02-25,55680,2438,49281.0,3961.0,143.0320393,4.378591954,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,35.0,Oxford/AstraZeneca
Afghanistan,2021-02-26,55696,2442,49285.0,3969.0,143.0731405,4.384515944,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,35.0,Oxford/AstraZeneca
Afghanistan,2021-02-27,55707,2443,49288.0,3976.0,143.1013975,4.385445276,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,35.0,Oxford/AstraZeneca
Afghanistan,2021-02-28,55714,2443,49333.0,3938.0,143.1193793,4.384894282,8200.0,8200.0,0.0,0.0,1367.0,0.02,0.02,0.0,35.0,Oxford/AstraZeneca
Afghanistan,2021-03-01,55733,2444,49344.0,3945.0,143.1681869,4.385193691,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,41.0,Oxford/AstraZeneca
Afghanistan,2021-03-02,55759,2446,49347.0,3966.0,143.2349763,4.386735774,0.0,0.0,0.0,0.0,1794.0,0.0,0.0,0.0,46.0,Oxford/AstraZeneca
Afghanistan,2021-03-03,55770,2446,49359.0,3965.0,143.2632333,4.38587054,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,52.0,Oxford/AstraZeneca
Afghanistan,2021-03-04,55775,2446,49362.0,3967.0,143.2760774,4.385477364,0.0,0.0,0.0,0.0,2221.0,0.0,0.0,0.0,57.0,Oxford/AstraZeneca
Afghanistan,2021-03-05,55827,2449,49362.0,4016.0,143.4096562,4.38676626,0.0,0.0,0.0,0.0,2435.0,0.0,0.0,0.0,63.0,Oxford/AstraZeneca
Afghanistan,2021-03-06,55840,2449,49369.0,4022.0,143.4430509,4.385744986,0.0,0.0,0.0,0.0,2649.0,0.0,0.0,0.0,68.0,Oxford/AstraZeneca
Afghanistan,2021-03-07,55847,2449,49378.0,4020.0,143.4610327,4.385195266,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-08,55876,2451,49402.0,4023.0,143.5355285,4.386498676,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-09,55876,2451,49409.0,4016.0,143.5355285,4.386498676,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-10,55894,2451,49499.0,3944.0,143.5817673,4.385086056,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-11,55917,2451,49499.0,3967.0,143.6408502,4.383282365,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-12,55959,2454,49499.0,4006.0,143.7487408,4.385353562,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-13,55959,2454,49471.0,4034.0,143.7487408,4.385353562,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-14,55985,2457,49477.0,4051.0,143.8155302,4.388675538,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-15,55985,2459,49481.0,4045.0,143.8155302,4.392247924,0.0,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-16,55995,2460,49499.0,4036.0,143.8412184,4.393249397,54000.0,54000.0,0.0,0.0,2862.0,0.14,0.14,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-17,56016,2460,49536.0,4020.0,143.8951637,4.391602399,0.0,0.0,0.0,0.0,2882.0,0.0,0.0,0.0,74.0,Oxford/AstraZeneca
Afghanistan,2021-03-18,56044,2462,49664.0,3918.0,143.9670907,4.392976947,0.0,0.0,0.0,0.0,2902.0,0.0,0.0,0.0,75.0,Oxford/AstraZeneca
Afghanistan,2021-03-19,56069,2462,49681.0,3926.0,144.0313113,4.39101821,0.0,0.0,0.0,0.0,2921.0,0.0,0.0,0.0,75.0,Oxford/AstraZeneca
Afghanistan,2021-03-20,56093,2462,49681.0,3950.0,144.092963,4.389139465,0.0,0.0,0.0,0.0,2941.0,0.0,0.0,0.0,76.0,Oxford/AstraZeneca
Afghanistan,2021-03-21,56103,2463,49737.0,3903.0,144.1186512,4.390139565,0.0,0.0,0.0,0.0,2961.0,0.0,0.0,0.0,76.0,Oxford/AstraZeneca
Afghanistan,2021-03-22,56153,2464,49743.0,3946.0,144.2470924,4.388011326,0.0,0.0,0.0,0.0,2980.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-23,56177,2466,49752.0,3959.0,144.3087441,4.389696851,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-24,56192,2466,49802.0,3924.0,144.3472764,4.388525057,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-25,56226,2467,49937.0,3822.0,144.4346164,4.387649842,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-26,56254,2467,49994.0,3793.0,144.5065434,4.385465922,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-27,56290,2469,49994.0,3827.0,144.5990211,4.386214248,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-28,56294,2470,50013.0,3811.0,144.6092963,4.387678971,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-29,56322,2472,50666.0,3184.0,144.6812234,4.389048684,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-30,56384,2476,51473.0,2435.0,144.8404904,4.391316686,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-03-31,56454,2484,51550.0,2420.0,145.020308,4.400042512,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-01,56517,2489,51788.0,2240.0,145.1821438,4.403984642,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-02,56572,2495,51798.0,2279.0,145.323429,4.410308987,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-03,56595,2496,51802.0,2297.0,145.3825119,4.410283594,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-04,56676,2497,51885.0,2294.0,145.5905866,4.405744936,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-05,56717,2508,51902.0,2307.0,145.6959083,4.421954617,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-06,56779,2512,51928.0,2339.0,145.8551753,4.424170908,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-07,56873,2512,51940.0,2421.0,146.0966446,4.416858615,120000.0,120000.0,0.0,0.0,3000.0,0.31,0.31,0.0,77.0,Oxford/AstraZeneca
Afghanistan,2021-04-08,56943,2516,51956.0,2471.0,146.2764622,4.418453541,0.0,0.0,0.0,0.0,3714.0,0.0,0.0,0.0,95.0,Oxford/AstraZeneca
Afghanistan,2021-04-09,57019,2521,51961.0,2537.0,146.4716927,4.42133324,0.0,0.0,0.0,0.0,4429.0,0.0,0.0,0.0,114.0,Oxford/AstraZeneca
Afghanistan,2021-04-10,57144,2521,51962.0,2661.0,146.7927955,4.411661767,0.0,0.0,0.0,0.0,5143.0,0.0,0.0,0.0,132.0,Oxford/AstraZeneca
Afghanistan,2021-04-11,57160,2521,51989.0,2650.0,146.8338967,4.410426872,0.0,0.0,0.0,0.0,5857.0,0.0,0.0,0.0,150.0,Oxford/AstraZeneca
Afghanistan,2021-04-12,57242,2529,52005.0,2708.0,147.0445401,4.418084623,0.0,0.0,0.0,0.0,6571.0,0.0,0.0,0.0,169.0,Oxford/AstraZeneca
Afghanistan,2021-04-13,57364,2529,52013.0,2822.0,147.3579365,4.408688376,0.0,0.0,0.0,0.0,7286.0,0.0,0.0,0.0,187.0,Oxford/AstraZeneca
Afghanistan,2021-04-14,57492,2532,52022.0,2938.0,147.6867458,4.404091004,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-15,57534,2533,52083.0,2918.0,147.7946363,4.402614106,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-16,57612,2535,52105.0,2972.0,147.9950045,4.400124974,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-17,57721,2539,52116.0,3066.0,148.2750061,4.39874569,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-18,57793,2539,52168.0,3086.0,148.4599613,4.39326562,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-19,57898,2546,52244.0,3108.0,148.7296877,4.397388511,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-20,58037,2549,52272.0,3216.0,149.086754,4.392025777,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-21,58214,2557,52301.0,3356.0,149.5414356,4.392414196,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,206.0,Oxford/AstraZeneca
Afghanistan,2021-04-22,58312,2561,52348.0,3403.0,149.7931802,4.391891892,240000.0,240000.0,0.0,0.0,8000.0,0.62,0.62,0.0,206.0,Oxford/AstraZeneca
Albania,2021-01-10,63595,1241,37648.0,24706.0,2209.8478,1.951411274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-11,63971,1247,37981.0,24743.0,2222.913337,1.949320786,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,22.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-12,64627,1252,38421.0,24954.0,2245.708527,1.9372708,128.0,128.0,0.0,0.0,64.0,0.0,0.0,0.0,22.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-13,65334,1256,38860.0,25218.0,2270.275905,1.922429363,188.0,188.0,0.0,60.0,63.0,0.01,0.01,0.0,22.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-14,65994,1261,39246.0,25487.0,2293.210091,1.910779768,266.0,266.0,0.0,78.0,66.0,0.01,0.01,0.0,23.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-15,66635,1265,39625.0,25745.0,2315.48405,1.898401741,308.0,308.0,0.0,42.0,62.0,0.01,0.01,0.0,22.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-16,67216,1270,40090.0,25856.0,2335.673084,1.889431088,369.0,369.0,0.0,61.0,62.0,0.01,0.01,0.0,22.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-17,67690,1277,40453.0,25960.0,2352.143999,1.886541587,405.0,405.0,0.0,36.0,58.0,0.01,0.01,0.0,20.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-18,67982,1281,40870.0,25831.0,2362.290639,1.884322321,447.0,447.0,0.0,42.0,55.0,0.02,0.02,0.0,19.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-19,68568,1287,41464.0,25817.0,2382.653416,1.876968848,483.0,483.0,0.0,36.0,51.0,0.02,0.02,0.0,18.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-20,69238,1291,41969.0,25978.0,2405.935089,1.864583032,519.0,519.0,0.0,36.0,47.0,0.02,0.02,0.0,16.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-21,69916,1296,42426.0,26194.0,2429.494753,1.853652955,549.0,549.0,0.0,30.0,40.0,0.02,0.02,0.0,14.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-22,70655,1303,42895.0,26457.0,2455.174091,1.844172387,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,12.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-23,71441,1310,43384.0,26747.0,2482.486622,1.83368094,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,9.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-24,72274,1315,43890.0,27069.0,2511.432344,1.819464814,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-25,72812,1324,44291.0,27197.0,2530.12718,1.818381585,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-26,73691,1332,44880.0,27479.0,2560.671346,1.807547733,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-27,74567,1339,45383.0,27845.0,2591.111266,1.795700511,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-28,75454,1350,45906.0,28198.0,2621.933421,1.78916956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-29,76350,1358,46420.0,28572.0,2653.068316,1.77865095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-30,77251,1369,46927.0,28955.0,2684.376955,1.772145344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-01-31,78127,1380,47424.0,29323.0,2714.816874,1.766354781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-01,78992,1393,47922.0,29677.0,2744.874557,1.763469718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-02,79934,1398,48377.0,30159.0,2777.607895,1.748942878,550.0,549.0,1.0,0.0,0.0,0.02,0.02,0.0,0.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-03,80941,1404,48958.0,30579.0,2812.599903,1.734596805,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-04,81993,1418,49543.0,31032.0,2849.155605,1.729415926,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,8.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-05,83082,1433,50219.0,31430.0,2886.997012,1.724802003,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-06,84212,1446,50875.0,31891.0,2926.263118,1.717094951,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,16.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-07,85336,1460,51444.0,32432.0,2965.320731,1.710884035,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,21.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-08,86289,1472,52128.0,32689.0,2998.436306,1.705895305,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,25.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-09,87528,1488,52933.0,33107.0,3041.490027,1.70002742,1127.0,689.0,438.0,0.0,82.0,0.04,0.02,0.02,28.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-10,88671,1503,53616.0,33552.0,3081.207867,1.695029942,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,28.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-11,89776,1517,54362.0,33897.0,3119.605254,1.689761183,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,27.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-12,90835,1531,55243.0,34061.0,3156.404198,1.685473661,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,27.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-13,91987,1543,55983.0,34461.0,3196.434777,1.677410939,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,26.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-14,93075,1555,56764.0,34756.0,3234.241434,1.670695676,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,26.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-15,93850,1567,57736.0,34547.0,3261.171728,1.669685669,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,25.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-16,94651,1582,58794.0,34275.0,3289.00549,1.671403366,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,25.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-17,95726,1600,59684.0,34442.0,3326.360414,1.671437227,1701.0,1090.0,611.0,0.0,72.0,0.06,0.04,0.02,25.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-18,96838,1617,60675.0,34546.0,3365.001042,1.669799046,3049.0,2438.0,611.0,1348.0,254.0,0.11,0.08,0.02,88.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-19,97909,1636,61605.0,34668.0,3402.216971,1.670939342,4177.0,0.0,0.0,1128.0,405.0,0.15,0.0,0.0,141.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-20,99062,1653,62533.0,34876.0,3442.282299,1.668651955,0.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,179.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-21,100246,1666,63329.0,35251.0,3483.424838,1.661911697,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,218.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-22,101285,1681,64318.0,35286.0,3519.528807,1.659673199,6728.0,6073.0,655.0,0.0,739.0,0.23,0.21,0.02,257.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-23,102306,1696,65403.0,35207.0,3555.007297,1.657771783,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,310.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-24,103327,1715,66309.0,35303.0,3590.485788,1.659779148,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,362.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-25,104313,1736,67158.0,35419.0,3624.748071,1.664222101,10135.0,0.0,0.0,0.0,1012.0,0.35,0.0,0.0,352.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-26,105229,1756,68007.0,35466.0,3656.577941,1.668741507,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,347.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-27,106215,1775,68969.0,35471.0,3690.840225,1.671138728,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,357.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-02-28,107167,1796,69773.0,35598.0,3723.921051,1.675889033,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,366.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-01,107931,1816,70413.0,35702.0,3750.469108,1.682556448,14295.0,0.0,0.0,0.0,1081.0,0.5,0.0,0.0,376.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-02,108823,1835,71173.0,35815.0,3781.465008,1.686224419,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,0.0,357.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-03,109674,1856,72076.0,35742.0,3811.036208,1.692288054,15793.0,0.0,0.0,0.0,971.0,0.55,0.0,0.0,337.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-04,110521,1876,72853.0,35792.0,3840.468413,1.697414971,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,322.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-05,111301,1897,73610.0,35794.0,3867.572451,1.704387202,0.0,0.0,0.0,0.0,897.0,0.0,0.0,0.0,312.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-06,112078,1918,74352.0,35808.0,3894.572243,1.711308196,0.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,301.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-07,112897,1939,75190.0,35768.0,3923.031482,1.717494708,0.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,291.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-08,113580,1956,75887.0,35737.0,3946.76489,1.722134179,0.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,281.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-09,114209,1969,76784.0,35456.0,3968.621864,1.724032257,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,285.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-10,114840,1986,77498.0,35356.0,3990.548336,1.729362591,21613.0,0.0,0.0,0.0,831.0,0.75,0.0,0.0,289.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-11,115442,2002,78259.0,35181.0,4011.467093,1.734204189,0.0,0.0,0.0,0.0,857.0,0.0,0.0,0.0,298.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-12,116123,2018,79131.0,34974.0,4035.131003,1.737812492,23635.0,0.0,0.0,0.0,883.0,0.82,0.0,0.0,307.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-13,116821,2030,79821.0,34970.0,4059.385642,1.737701269,0.0,0.0,0.0,0.0,1042.0,0.0,0.0,0.0,362.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-14,117474,2045,80483.0,34946.0,4082.076586,1.740810733,0.0,0.0,0.0,0.0,1201.0,0.0,0.0,0.0,417.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-15,118017,2060,81061.0,34896.0,4100.945166,1.74551124,0.0,0.0,0.0,0.0,1361.0,0.0,0.0,0.0,473.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-16,118492,2077,81810.0,34605.0,4117.45083,1.752860953,0.0,0.0,0.0,0.0,1520.0,0.0,0.0,0.0,528.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-17,118938,2092,82554.0,34292.0,4132.94878,1.758899595,33369.0,0.0,0.0,0.0,1679.0,1.16,0.0,0.0,583.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-18,119528,2106,83264.0,34158.0,4153.450553,1.761930259,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,681.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-19,120022,2122,83954.0,33946.0,4170.616443,1.768009198,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,0.0,778.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-20,120541,2133,84625.0,33783.0,4188.651053,1.769522403,0.0,0.0,0.0,0.0,2386.0,0.0,0.0,0.0,829.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-21,121200,2137,85147.0,33916.0,4211.55049,1.76320132,0.0,0.0,0.0,0.0,2533.0,0.0,0.0,0.0,880.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-22,121544,2145,85846.0,33553.0,4223.504066,1.764792997,48229.0,0.0,0.0,0.0,2679.0,1.68,0.0,0.0,931.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-23,121847,2156,86497.0,33194.0,4234.032942,1.769432157,51690.0,0.0,0.0,3461.0,2895.0,1.8,0.0,0.0,1006.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-24,122295,2171,87193.0,32931.0,4249.600389,1.775215667,53992.0,0.0,0.0,2302.0,2946.0,1.88,0.0,0.0,1024.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-25,122767,2184,87760.0,32823.0,4266.001807,1.778979693,59348.0,0.0,0.0,5356.0,3287.0,2.06,0.0,0.0,1142.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-26,123216,2192,88349.0,32675.0,4281.604003,1.778989742,62248.0,0.0,0.0,2900.0,3276.0,2.16,0.0,0.0,1138.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-27,123641,2204,88899.0,32538.0,4296.372229,1.782580212,64075.0,0.0,0.0,1827.0,3113.0,2.23,0.0,0.0,1082.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-28,124134,2210,89456.0,32468.0,4313.503371,1.780334155,78000.0,0.0,0.0,13925.0,4678.0,2.71,0.0,0.0,1626.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-29,124419,2216,90024.0,32179.0,4323.406769,1.781078453,0.0,0.0,0.0,0.0,7204.0,0.0,0.0,0.0,2503.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-30,124723,2227,90617.0,31879.0,4333.970394,1.785556794,119321.0,0.0,0.0,0.0,9662.0,4.15,0.0,0.0,3357.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-03-31,125157,2235,91271.0,31651.0,4349.051359,1.785757089,138846.0,0.0,0.0,19525.0,12122.0,4.82,0.0,0.0,4212.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-04-01,125506,2241,91875.0,31390.0,4361.178678,1.785572005,155463.0,0.0,0.0,16617.0,13731.0,5.4,0.0,0.0,4771.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-04-02,125842,2247,92500.0,31095.0,4372.854264,1.785572384,172486.0,0.0,0.0,17023.0,15748.0,5.99,0.0,0.0,5472.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-04-03,126183,2256,93173.0,30754.0,4384.703593,1.787879508,185496.0,0.0,0.0,13010.0,17346.0,6.45,0.0,0.0,6028.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-04-04,126531,2265,93842.0,30424.0,4396.796164,1.790075159,192882.0,0.0,0.0,7386.0,16412.0,6.7,0.0,0.0,5703.0,"Pfizer/BioNTech, Sinovac"
Albania,2021-04-05,126795,2274,94431.0,30090.0,4405.969838,1.793446114,206708.0,0.0,0.0,13826.0,15435.0,7.18,0.0,0.0,5363.0,"Pfizer/BioNTech, Sinovac"
